"id","gameType","name","supertype","setName","setCode","cardNumber","rarity","imageUrl","pokemonTcgId","language","createdAt","setId"
"cmm8pvuhq09t612pmzb4iio3r","POKEMON","Torchic",,"Dark Explorers","bw5","15","Common","https://images.pokemontcg.io/bw5/15_hires.png","bw5-15","EN","2026-03-02 05:07:07.167","cmm8prj1y002112pm8qfu2chc"
"cmm8pvuil09t812pm5i9mi56r","POKEMON","Combusken",,"Dark Explorers","bw5","16","Uncommon","https://images.pokemontcg.io/bw5/16_hires.png","bw5-16","EN","2026-03-02 05:07:07.198","cmm8prj1y002112pm8qfu2chc"
"cmm8pvujg09ta12pmiyp8lxoo","POKEMON","Blaziken",,"Dark Explorers","bw5","17","Rare Holo","https://images.pokemontcg.io/bw5/17_hires.png","bw5-17","EN","2026-03-02 05:07:07.228","cmm8prj1y002112pm8qfu2chc"
"cmm8pvukb09tc12pmtr37bzwb","POKEMON","Torkoal",,"Dark Explorers","bw5","18","Uncommon","https://images.pokemontcg.io/bw5/18_hires.png","bw5-18","EN","2026-03-02 05:07:07.26","cmm8prj1y002112pm8qfu2chc"
"cmm8pvul709te12pmt7s32l6r","POKEMON","Heatmor",,"Dark Explorers","bw5","19","Rare","https://images.pokemontcg.io/bw5/19_hires.png","bw5-19","EN","2026-03-02 05:07:07.292","cmm8prj1y002112pm8qfu2chc"
"cmm8pvumy09ti12pmmqnn4a77","POKEMON","Larvesta",,"Dark Explorers","bw5","21","Common","https://images.pokemontcg.io/bw5/21_hires.png","bw5-21","EN","2026-03-02 05:07:07.354","cmm8prj1y002112pm8qfu2chc"
"cmm8pvuns09tk12pmt623j8sm","POKEMON","Volcarona",,"Dark Explorers","bw5","22","Rare Holo","https://images.pokemontcg.io/bw5/22_hires.png","bw5-22","EN","2026-03-02 05:07:07.385","cmm8prj1y002112pm8qfu2chc"
"cmm8pvuon09tm12pmw529fp81","POKEMON","Slowpoke",,"Dark Explorers","bw5","23","Common","https://images.pokemontcg.io/bw5/23_hires.png","bw5-23","EN","2026-03-02 05:07:07.416","cmm8prj1y002112pm8qfu2chc"
"cmm8pvupj09to12pmlip0qem8","POKEMON","Slowbro",,"Dark Explorers","bw5","24","Uncommon","https://images.pokemontcg.io/bw5/24_hires.png","bw5-24","EN","2026-03-02 05:07:07.447","cmm8prj1y002112pm8qfu2chc"
"cmm8pvuqe09tq12pmvvmpgu87","POKEMON","Vaporeon",,"Dark Explorers","bw5","25","Uncommon","https://images.pokemontcg.io/bw5/25_hires.png","bw5-25","EN","2026-03-02 05:07:07.478","cmm8prj1y002112pm8qfu2chc"
"cmm8pvur909ts12pmhi99rung","POKEMON","Kyogre-EX",,"Dark Explorers","bw5","26","Rare Holo EX","https://images.pokemontcg.io/bw5/26_hires.png","bw5-26","EN","2026-03-02 05:07:07.51","cmm8prj1y002112pm8qfu2chc"
"cmm8pvus509tu12pm3lp96t5h","POKEMON","Piplup",,"Dark Explorers","bw5","27","Common","https://images.pokemontcg.io/bw5/27_hires.png","bw5-27","EN","2026-03-02 05:07:07.541","cmm8prj1y002112pm8qfu2chc"
"cmm8pvusz09tw12pmk645mhee","POKEMON","Prinplup",,"Dark Explorers","bw5","28","Uncommon","https://images.pokemontcg.io/bw5/28_hires.png","bw5-28","EN","2026-03-02 05:07:07.572","cmm8prj1y002112pm8qfu2chc"
"cmm8pvutu09ty12pmybq6i1b6","POKEMON","Empoleon",,"Dark Explorers","bw5","29","Rare Holo","https://images.pokemontcg.io/bw5/29_hires.png","bw5-29","EN","2026-03-02 05:07:07.602","cmm8prj1y002112pm8qfu2chc"
"cmm8pvuuo09u012pmmwf7opup","POKEMON","Glaceon",,"Dark Explorers","bw5","30","Rare","https://images.pokemontcg.io/bw5/30_hires.png","bw5-30","EN","2026-03-02 05:07:07.633","cmm8prj1y002112pm8qfu2chc"
"cmm8pvuwe09u412pm1b8jo8qi","POKEMON","Palpitoad",,"Dark Explorers","bw5","32","Uncommon","https://images.pokemontcg.io/bw5/32_hires.png","bw5-32","EN","2026-03-02 05:07:07.694","cmm8prj1y002112pm8qfu2chc"
"cmm8pvux909u612pmqbter41e","POKEMON","Vanillite",,"Dark Explorers","bw5","33","Common","https://images.pokemontcg.io/bw5/33_hires.png","bw5-33","EN","2026-03-02 05:07:07.725","cmm8prj1y002112pm8qfu2chc"
"cmm8pvuy509u812pm5hitzpyu","POKEMON","Vanillish",,"Dark Explorers","bw5","34","Uncommon","https://images.pokemontcg.io/bw5/34_hires.png","bw5-34","EN","2026-03-02 05:07:07.757","cmm8prj1y002112pm8qfu2chc"
"cmm8pvuz009ua12pmz5u9si39","POKEMON","Ducklett",,"Dark Explorers","bw5","35","Common","https://images.pokemontcg.io/bw5/35_hires.png","bw5-35","EN","2026-03-02 05:07:07.788","cmm8prj1y002112pm8qfu2chc"
"cmm8pvuzv09uc12pmvfjtej7c","POKEMON","Swanna",,"Dark Explorers","bw5","36","Rare","https://images.pokemontcg.io/bw5/36_hires.png","bw5-36","EN","2026-03-02 05:07:07.819","cmm8prj1y002112pm8qfu2chc"
"cmm8pvv0q09ue12pm01qwj1bo","POKEMON","Jolteon",,"Dark Explorers","bw5","37","Uncommon","https://images.pokemontcg.io/bw5/37_hires.png","bw5-37","EN","2026-03-02 05:07:07.85","cmm8prj1y002112pm8qfu2chc"
"cmm8pvv1l09ug12pmcvhpodde","POKEMON","Raikou-EX",,"Dark Explorers","bw5","38","Rare Holo EX","https://images.pokemontcg.io/bw5/38_hires.png","bw5-38","EN","2026-03-02 05:07:07.882","cmm8prj1y002112pm8qfu2chc"
"cmm8pvv2g09ui12pmu9fuacio","POKEMON","Plusle",,"Dark Explorers","bw5","39","Common","https://images.pokemontcg.io/bw5/39_hires.png","bw5-39","EN","2026-03-02 05:07:07.913","cmm8prj1y002112pm8qfu2chc"
"cmm8pvv3b09uk12pm4d5bd4fh","POKEMON","Minun",,"Dark Explorers","bw5","40","Common","https://images.pokemontcg.io/bw5/40_hires.png","bw5-40","EN","2026-03-02 05:07:07.944","cmm8prj1y002112pm8qfu2chc"
"cmm8pvv4609um12pmjpao2a4b","POKEMON","Joltik",,"Dark Explorers","bw5","41","Common","https://images.pokemontcg.io/bw5/41_hires.png","bw5-41","EN","2026-03-02 05:07:07.975","cmm8prj1y002112pm8qfu2chc"
"cmm8pvv5209uo12pm6krse361","POKEMON","Joltik",,"Dark Explorers","bw5","42","Common","https://images.pokemontcg.io/bw5/42_hires.png","bw5-42","EN","2026-03-02 05:07:08.006","cmm8prj1y002112pm8qfu2chc"
"cmm8pvv5x09uq12pme49o8s2p","POKEMON","Galvantula",,"Dark Explorers","bw5","43","Rare","https://images.pokemontcg.io/bw5/43_hires.png","bw5-43","EN","2026-03-02 05:07:08.037","cmm8prj1y002112pm8qfu2chc"
"cmm8pvv6s09us12pm6afkfl4k","POKEMON","Tynamo",,"Dark Explorers","bw5","44","Common","https://images.pokemontcg.io/bw5/44_hires.png","bw5-44","EN","2026-03-02 05:07:08.068","cmm8prj1y002112pm8qfu2chc"
"cmm8pvv7n09uu12pmbjszk8j5","POKEMON","Tynamo",,"Dark Explorers","bw5","45","Common","https://images.pokemontcg.io/bw5/45_hires.png","bw5-45","EN","2026-03-02 05:07:08.099","cmm8prj1y002112pm8qfu2chc"
"cmm8pvv8i09uw12pmhf551ex4","POKEMON","Eelektrik",,"Dark Explorers","bw5","46","Uncommon","https://images.pokemontcg.io/bw5/46_hires.png","bw5-46","EN","2026-03-02 05:07:08.13","cmm8prj1y002112pm8qfu2chc"
"cmm8pvv9d09uy12pm9izue4jt","POKEMON","Eelektross",,"Dark Explorers","bw5","47","Rare Holo","https://images.pokemontcg.io/bw5/47_hires.png","bw5-47","EN","2026-03-02 05:07:08.162","cmm8prj1y002112pm8qfu2chc"
"cmm8pvva809v012pmln4lk7gf","POKEMON","Espeon",,"Dark Explorers","bw5","48","Rare","https://images.pokemontcg.io/bw5/48_hires.png","bw5-48","EN","2026-03-02 05:07:08.193","cmm8prj1y002112pm8qfu2chc"
"cmm8pvvb409v212pmaogi7s5e","POKEMON","Slowking",,"Dark Explorers","bw5","49","Rare","https://images.pokemontcg.io/bw5/49_hires.png","bw5-49","EN","2026-03-02 05:07:08.224","cmm8prj1y002112pm8qfu2chc"
"cmm8pvvby09v412pmw0nccekt","POKEMON","Woobat",,"Dark Explorers","bw5","50","Common","https://images.pokemontcg.io/bw5/50_hires.png","bw5-50","EN","2026-03-02 05:07:08.255","cmm8prj1y002112pm8qfu2chc"
"cmm8pvvct09v612pmvr7obgc2","POKEMON","Yamask",,"Dark Explorers","bw5","51","Uncommon","https://images.pokemontcg.io/bw5/51_hires.png","bw5-51","EN","2026-03-02 05:07:08.286","cmm8prj1y002112pm8qfu2chc"
"cmm8pvvdo09v812pm6w2o7wpx","POKEMON","Cofagrigus",,"Dark Explorers","bw5","52","Rare","https://images.pokemontcg.io/bw5/52_hires.png","bw5-52","EN","2026-03-02 05:07:08.316","cmm8prj1y002112pm8qfu2chc"
"cmm8pvvei09va12pmcpurwgro","POKEMON","Aerodactyl",,"Dark Explorers","bw5","53","Rare","https://images.pokemontcg.io/bw5/53_hires.png","bw5-53","EN","2026-03-02 05:07:08.346","cmm8prj1y002112pm8qfu2chc"
"cmm8pvvfd09vc12pm8iuzx5re","POKEMON","Groudon-EX",,"Dark Explorers","bw5","54","Rare Holo EX","https://images.pokemontcg.io/bw5/54_hires.png","bw5-54","EN","2026-03-02 05:07:08.377","cmm8prj1y002112pm8qfu2chc"
"cmm8pvvg909ve12pma072q7tk","POKEMON","Drilbur",,"Dark Explorers","bw5","55","Common","https://images.pokemontcg.io/bw5/55_hires.png","bw5-55","EN","2026-03-02 05:07:08.409","cmm8prj1y002112pm8qfu2chc"
"cmm8pvvh409vg12pmfjbyo2w3","POKEMON","Excadrill",,"Dark Explorers","bw5","56","Rare","https://images.pokemontcg.io/bw5/56_hires.png","bw5-56","EN","2026-03-02 05:07:08.44","cmm8prj1y002112pm8qfu2chc"
"cmm8pvvi009vi12pmqbzugl00","POKEMON","Excadrill",,"Dark Explorers","bw5","57","Rare","https://images.pokemontcg.io/bw5/57_hires.png","bw5-57","EN","2026-03-02 05:07:08.472","cmm8prj1y002112pm8qfu2chc"
"cmm8pvviv09vk12pm9xv542rh","POKEMON","Timburr",,"Dark Explorers","bw5","58","Common","https://images.pokemontcg.io/bw5/58_hires.png","bw5-58","EN","2026-03-02 05:07:08.503","cmm8prj1y002112pm8qfu2chc"
"cmm8pvvjq09vm12pmx2wizyp4","POKEMON","Gurdurr",,"Dark Explorers","bw5","59","Uncommon","https://images.pokemontcg.io/bw5/59_hires.png","bw5-59","EN","2026-03-02 05:07:08.534","cmm8prj1y002112pm8qfu2chc"
"cmm8pvvkl09vo12pmpzq9r859","POKEMON","Umbreon",,"Dark Explorers","bw5","60","Uncommon","https://images.pokemontcg.io/bw5/60_hires.png","bw5-60","EN","2026-03-02 05:07:08.565","cmm8prj1y002112pm8qfu2chc"
"cmm8pvvlf09vq12pma2v46p4q","POKEMON","Umbreon",,"Dark Explorers","bw5","61","Uncommon","https://images.pokemontcg.io/bw5/61_hires.png","bw5-61","EN","2026-03-02 05:07:08.596","cmm8prj1y002112pm8qfu2chc"
"cmm8pvvmb09vs12pmf8khw5cc","POKEMON","Sableye",,"Dark Explorers","bw5","62","Uncommon","https://images.pokemontcg.io/bw5/62_hires.png","bw5-62","EN","2026-03-02 05:07:08.627","cmm8prj1y002112pm8qfu2chc"
"cmm8pvvn709vu12pmty9ahrws","POKEMON","Darkrai-EX",,"Dark Explorers","bw5","63","Rare Holo EX","https://images.pokemontcg.io/bw5/63_hires.png","bw5-63","EN","2026-03-02 05:07:08.659","cmm8prj1y002112pm8qfu2chc"
"cmm8pvvo209vw12pm69x0sq0l","POKEMON","Sandile",,"Dark Explorers","bw5","64","Common","https://images.pokemontcg.io/bw5/64_hires.png","bw5-64","EN","2026-03-02 05:07:08.69","cmm8prj1y002112pm8qfu2chc"
"cmm8pvvox09vy12pm2sayzuv6","POKEMON","Krokorok",,"Dark Explorers","bw5","65","Uncommon","https://images.pokemontcg.io/bw5/65_hires.png","bw5-65","EN","2026-03-02 05:07:08.722","cmm8prj1y002112pm8qfu2chc"
"cmm8pvvps09w012pmnjnescez","POKEMON","Krookodile",,"Dark Explorers","bw5","66","Rare Holo","https://images.pokemontcg.io/bw5/66_hires.png","bw5-66","EN","2026-03-02 05:07:08.752","cmm8prj1y002112pm8qfu2chc"
"cmm8pvvqn09w212pmq4s0jxue","POKEMON","Scraggy",,"Dark Explorers","bw5","67","Common","https://images.pokemontcg.io/bw5/67_hires.png","bw5-67","EN","2026-03-02 05:07:08.783","cmm8prj1y002112pm8qfu2chc"
"cmm8pvvrh09w412pmeaquvdua","POKEMON","Scrafty",,"Dark Explorers","bw5","68","Rare","https://images.pokemontcg.io/bw5/68_hires.png","bw5-68","EN","2026-03-02 05:07:08.814","cmm8prj1y002112pm8qfu2chc"
"sv10-177","POKEMON","Team Rocket's Proton",,"Destined Rivals","sv10","177","Uncommon","https://images.pokemontcg.io/sv10/177_hires.png",,"EN","2026-03-02 05:26:05.071",
"cmm8pvvu209wa12pmkql35721","POKEMON","Zoroark",,"Dark Explorers","bw5","71","Rare","https://images.pokemontcg.io/bw5/71_hires.png","bw5-71","EN","2026-03-02 05:07:08.907","cmm8prj1y002112pm8qfu2chc"
"cmm8pvvux09wc12pmh7l9d1so","POKEMON","Bisharp",,"Dark Explorers","bw5","72","Rare","https://images.pokemontcg.io/bw5/72_hires.png","bw5-72","EN","2026-03-02 05:07:08.938","cmm8prj1y002112pm8qfu2chc"
"cmm8pvvvs09we12pm3aq8w2r1","POKEMON","Vullaby",,"Dark Explorers","bw5","73","Uncommon","https://images.pokemontcg.io/bw5/73_hires.png","bw5-73","EN","2026-03-02 05:07:08.969","cmm8prj1y002112pm8qfu2chc"
"cmm8pvvwn09wg12pm1a4bxs1p","POKEMON","Escavalier",,"Dark Explorers","bw5","74","Rare","https://images.pokemontcg.io/bw5/74_hires.png","bw5-74","EN","2026-03-02 05:07:09","cmm8prj1y002112pm8qfu2chc"
"cmm8pvvxi09wi12pmxexygwzg","POKEMON","Klink",,"Dark Explorers","bw5","75","Common","https://images.pokemontcg.io/bw5/75_hires.png","bw5-75","EN","2026-03-02 05:07:09.03","cmm8prj1y002112pm8qfu2chc"
"cmm8pvvyd09wk12pm5w0b78ly","POKEMON","Klang",,"Dark Explorers","bw5","76","Uncommon","https://images.pokemontcg.io/bw5/76_hires.png","bw5-76","EN","2026-03-02 05:07:09.061","cmm8prj1y002112pm8qfu2chc"
"cmm8pvvz809wm12pmndi2wors","POKEMON","Klinklang",,"Dark Explorers","bw5","77","Rare Holo","https://images.pokemontcg.io/bw5/77_hires.png","bw5-77","EN","2026-03-02 05:07:09.093","cmm8prj1y002112pm8qfu2chc"
"cmm8pvw0309wo12pmxlzv6v9r","POKEMON","Pawniard",,"Dark Explorers","bw5","78","Common","https://images.pokemontcg.io/bw5/78_hires.png","bw5-78","EN","2026-03-02 05:07:09.123","cmm8prj1y002112pm8qfu2chc"
"cmm8pvw0y09wq12pmbtwc26bg","POKEMON","Bisharp",,"Dark Explorers","bw5","79","Rare","https://images.pokemontcg.io/bw5/79_hires.png","bw5-79","EN","2026-03-02 05:07:09.155","cmm8prj1y002112pm8qfu2chc"
"cmm8pvw2p09wu12pmix4ss15g","POKEMON","Chansey",,"Dark Explorers","bw5","81","Common","https://images.pokemontcg.io/bw5/81_hires.png","bw5-81","EN","2026-03-02 05:07:09.217","cmm8prj1y002112pm8qfu2chc"
"cmm8pvw3k09ww12pmk309obzd","POKEMON","Blissey",,"Dark Explorers","bw5","82","Rare Holo","https://images.pokemontcg.io/bw5/82_hires.png","bw5-82","EN","2026-03-02 05:07:09.248","cmm8prj1y002112pm8qfu2chc"
"cmm8pvw4f09wy12pm3opmvoat","POKEMON","Eevee",,"Dark Explorers","bw5","83","Common","https://images.pokemontcg.io/bw5/83_hires.png","bw5-83","EN","2026-03-02 05:07:09.279","cmm8prj1y002112pm8qfu2chc"
"cmm8pvw5909x012pm17q4au49","POKEMON","Eevee",,"Dark Explorers","bw5","84","Common","https://images.pokemontcg.io/bw5/84_hires.png","bw5-84","EN","2026-03-02 05:07:09.31","cmm8prj1y002112pm8qfu2chc"
"cmm8pvw6409x212pmut6j2yl9","POKEMON","Chatot",,"Dark Explorers","bw5","85","Uncommon","https://images.pokemontcg.io/bw5/85_hires.png","bw5-85","EN","2026-03-02 05:07:09.34","cmm8prj1y002112pm8qfu2chc"
"cmm8pvw7009x412pmt65lk8ox","POKEMON","Lillipup",,"Dark Explorers","bw5","86","Common","https://images.pokemontcg.io/bw5/86_hires.png","bw5-86","EN","2026-03-02 05:07:09.372","cmm8prj1y002112pm8qfu2chc"
"cmm8pvw7v09x612pmgont36m5","POKEMON","Herdier",,"Dark Explorers","bw5","87","Uncommon","https://images.pokemontcg.io/bw5/87_hires.png","bw5-87","EN","2026-03-02 05:07:09.403","cmm8prj1y002112pm8qfu2chc"
"cmm8pvw8q09x812pmqfxqg109","POKEMON","Stoutland",,"Dark Explorers","bw5","88","Rare","https://images.pokemontcg.io/bw5/88_hires.png","bw5-88","EN","2026-03-02 05:07:09.434","cmm8prj1y002112pm8qfu2chc"
"cmm8pvw9l09xa12pmrgume47z","POKEMON","Haxorus",,"Dark Explorers","bw5","89","Rare Holo","https://images.pokemontcg.io/bw5/89_hires.png","bw5-89","EN","2026-03-02 05:07:09.465","cmm8prj1y002112pm8qfu2chc"
"cmm8pvwah09xc12pmsxre0zje","POKEMON","Tornadus-EX",,"Dark Explorers","bw5","90","Rare Holo EX","https://images.pokemontcg.io/bw5/90_hires.png","bw5-90","EN","2026-03-02 05:07:09.497","cmm8prj1y002112pm8qfu2chc"
"cmm8pvwbb09xe12pmygrpqn30","POKEMON","Cheren",,"Dark Explorers","bw5","91","Uncommon","https://images.pokemontcg.io/bw5/91_hires.png","bw5-91","EN","2026-03-02 05:07:09.528","cmm8prj1y002112pm8qfu2chc"
"cmm8pvwc609xg12pm3dqnd0sv","POKEMON","Dark Claw",,"Dark Explorers","bw5","92","Uncommon","https://images.pokemontcg.io/bw5/92_hires.png","bw5-92","EN","2026-03-02 05:07:09.559","cmm8prj1y002112pm8qfu2chc"
"cmm8pvwd109xi12pmkgucc817","POKEMON","Dark Patch",,"Dark Explorers","bw5","93","Uncommon","https://images.pokemontcg.io/bw5/93_hires.png","bw5-93","EN","2026-03-02 05:07:09.589","cmm8prj1y002112pm8qfu2chc"
"cmm8pvwdw09xk12pm67qz8q0r","POKEMON","Enhanced Hammer",,"Dark Explorers","bw5","94","Uncommon","https://images.pokemontcg.io/bw5/94_hires.png","bw5-94","EN","2026-03-02 05:07:09.62","cmm8prj1y002112pm8qfu2chc"
"cmm8pvwer09xm12pmkfcyeq3o","POKEMON","Hooligans Jim & Cas",,"Dark Explorers","bw5","95","Uncommon","https://images.pokemontcg.io/bw5/95_hires.png","bw5-95","EN","2026-03-02 05:07:09.652","cmm8prj1y002112pm8qfu2chc"
"cmm8pvwfm09xo12pm7i6mzlh7","POKEMON","N",,"Dark Explorers","bw5","96","Uncommon","https://images.pokemontcg.io/bw5/96_hires.png","bw5-96","EN","2026-03-02 05:07:09.683","cmm8prj1y002112pm8qfu2chc"
"cmm8pvwgh09xq12pmt7w7eqjb","POKEMON","Old Amber Aerodactyl",,"Dark Explorers","bw5","97","Uncommon","https://images.pokemontcg.io/bw5/97_hires.png","bw5-97","EN","2026-03-02 05:07:09.713","cmm8prj1y002112pm8qfu2chc"
"cmm8pvwhc09xs12pm7cqgi3p3","POKEMON","Professor Juniper",,"Dark Explorers","bw5","98","Uncommon","https://images.pokemontcg.io/bw5/98_hires.png","bw5-98","EN","2026-03-02 05:07:09.744","cmm8prj1y002112pm8qfu2chc"
"cmm8pvwi709xu12pmdheqt62s","POKEMON","Random Receiver",,"Dark Explorers","bw5","99","Uncommon","https://images.pokemontcg.io/bw5/99_hires.png","bw5-99","EN","2026-03-02 05:07:09.776","cmm8prj1y002112pm8qfu2chc"
"cmm8pvwj209xw12pmxpp150j8","POKEMON","Rare Candy",,"Dark Explorers","bw5","100","Uncommon","https://images.pokemontcg.io/bw5/100_hires.png","bw5-100","EN","2026-03-02 05:07:09.806","cmm8prj1y002112pm8qfu2chc"
"cmm8pvwjx09xy12pmz91xx3wx","POKEMON","Twist Mountain",,"Dark Explorers","bw5","101","Uncommon","https://images.pokemontcg.io/bw5/101_hires.png","bw5-101","EN","2026-03-02 05:07:09.837","cmm8prj1y002112pm8qfu2chc"
"cmm8pvwks09y012pmwx34xjij","POKEMON","Ultra Ball",,"Dark Explorers","bw5","102","Uncommon","https://images.pokemontcg.io/bw5/102_hires.png","bw5-102","EN","2026-03-02 05:07:09.868","cmm8prj1y002112pm8qfu2chc"
"cmm8pvwln09y212pmf3kwod9h","POKEMON","Entei-EX",,"Dark Explorers","bw5","103","Rare Ultra","https://images.pokemontcg.io/bw5/103_hires.png","bw5-103","EN","2026-03-02 05:07:09.899","cmm8prj1y002112pm8qfu2chc"
"cmm8pvwmi09y412pmmrbclojv","POKEMON","Kyogre-EX",,"Dark Explorers","bw5","104","Rare Ultra","https://images.pokemontcg.io/bw5/104_hires.png","bw5-104","EN","2026-03-02 05:07:09.93","cmm8prj1y002112pm8qfu2chc"
"cmm8pvwnd09y612pmvmu78obd","POKEMON","Raikou-EX",,"Dark Explorers","bw5","105","Rare Ultra","https://images.pokemontcg.io/bw5/105_hires.png","bw5-105","EN","2026-03-02 05:07:09.961","cmm8prj1y002112pm8qfu2chc"
"cmm8pvwo809y812pmbtpilr85","POKEMON","Groudon-EX",,"Dark Explorers","bw5","106","Rare Ultra","https://images.pokemontcg.io/bw5/106_hires.png","bw5-106","EN","2026-03-02 05:07:09.992","cmm8prj1y002112pm8qfu2chc"
"cmm8pvwp209ya12pm7auz0v30","POKEMON","Darkrai-EX",,"Dark Explorers","bw5","107","Rare Ultra","https://images.pokemontcg.io/bw5/107_hires.png","bw5-107","EN","2026-03-02 05:07:10.023","cmm8prj1y002112pm8qfu2chc"
"cmm8pvwpx09yc12pm2vrpya79","POKEMON","Tornadus-EX",,"Dark Explorers","bw5","108","Rare Ultra","https://images.pokemontcg.io/bw5/108_hires.png","bw5-108","EN","2026-03-02 05:07:10.054","cmm8prj1y002112pm8qfu2chc"
"cmm8pvwrn09yg12pmfuor12of","POKEMON","Archeops",,"Dark Explorers","bw5","110","Rare Secret","https://images.pokemontcg.io/bw5/110_hires.png","bw5-110","EN","2026-03-02 05:07:10.115","cmm8prj1y002112pm8qfu2chc"
"cmm8pvwsh09yi12pmxqvzmod9","POKEMON","Pokémon Catcher",,"Dark Explorers","bw5","111","Rare Secret","https://images.pokemontcg.io/bw5/111_hires.png","bw5-111","EN","2026-03-02 05:07:10.145","cmm8prj1y002112pm8qfu2chc"
"cmm8pvwtb09yk12pm9idx8pac","POKEMON","Servine",,"McDonald's Collection 2012","mcd12","1",,"https://images.pokemontcg.io/mcd12/1_hires.png","mcd12-1","EN","2026-03-02 05:07:10.176","cmm8prj2t002212pmu46exvqy"
"cmm8pvwu609ym12pmswgx7tht","POKEMON","Pansage",,"McDonald's Collection 2012","mcd12","2",,"https://images.pokemontcg.io/mcd12/2_hires.png","mcd12-2","EN","2026-03-02 05:07:10.207","cmm8prj2t002212pmu46exvqy"
"cmm8pvwv109yo12pm9k13ei0o","POKEMON","Dwebble",,"McDonald's Collection 2012","mcd12","3",,"https://images.pokemontcg.io/mcd12/3_hires.png","mcd12-3","EN","2026-03-02 05:07:10.238","cmm8prj2t002212pmu46exvqy"
"cmm8pvwvw09yq12pmw1hzgpwf","POKEMON","Pignite",,"McDonald's Collection 2012","mcd12","4",,"https://images.pokemontcg.io/mcd12/4_hires.png","mcd12-4","EN","2026-03-02 05:07:10.268","cmm8prj2t002212pmu46exvqy"
"cmm8pvwwr09ys12pmyir0cuj2","POKEMON","Dewott",,"McDonald's Collection 2012","mcd12","5",,"https://images.pokemontcg.io/mcd12/5_hires.png","mcd12-5","EN","2026-03-02 05:07:10.299","cmm8prj2t002212pmu46exvqy"
"cmm8pvwxm09yu12pmieobh6qg","POKEMON","Emolga",,"McDonald's Collection 2012","mcd12","6",,"https://images.pokemontcg.io/mcd12/6_hires.png","mcd12-6","EN","2026-03-02 05:07:10.33","cmm8prj2t002212pmu46exvqy"
"cmm8pvwyh09yw12pmvx5abd36","POKEMON","Woobat",,"McDonald's Collection 2012","mcd12","7",,"https://images.pokemontcg.io/mcd12/7_hires.png","mcd12-7","EN","2026-03-02 05:07:10.361","cmm8prj2t002212pmu46exvqy"
"cmm8pvwzc09yy12pmdcwmnosk","POKEMON","Drilbur",,"McDonald's Collection 2012","mcd12","8",,"https://images.pokemontcg.io/mcd12/8_hires.png","mcd12-8","EN","2026-03-02 05:07:10.392","cmm8prj2t002212pmu46exvqy"
"cmm8pvx0709z012pmax3nvdwg","POKEMON","Purrloin",,"McDonald's Collection 2012","mcd12","9",,"https://images.pokemontcg.io/mcd12/9_hires.png","mcd12-9","EN","2026-03-02 05:07:10.423","cmm8prj2t002212pmu46exvqy"
"cmm8pvx1109z212pmpzsu5v61","POKEMON","Scraggy",,"McDonald's Collection 2012","mcd12","10",,"https://images.pokemontcg.io/mcd12/10_hires.png","mcd12-10","EN","2026-03-02 05:07:10.453","cmm8prj2t002212pmu46exvqy"
"cmm8pvx1v09z412pmlh3i5sgh","POKEMON","Klang",,"McDonald's Collection 2012","mcd12","11",,"https://images.pokemontcg.io/mcd12/11_hires.png","mcd12-11","EN","2026-03-02 05:07:10.484","cmm8prj2t002212pmu46exvqy"
"cmm8pvx3m09z812pmwlbg4g26","POKEMON","Hoppip",,"Dragons Exalted","bw6","1","Common","https://images.pokemontcg.io/bw6/1_hires.png","bw6-1","EN","2026-03-02 05:07:10.546","cmm8prj3o002312pmgijsmmlm"
"cmm8pvx4h09za12pm86h6fusg","POKEMON","Skiploom",,"Dragons Exalted","bw6","2","Uncommon","https://images.pokemontcg.io/bw6/2_hires.png","bw6-2","EN","2026-03-02 05:07:10.577","cmm8prj3o002312pmgijsmmlm"
"cmm8pvx5d09zc12pmq0s90hm8","POKEMON","Jumpluff",,"Dragons Exalted","bw6","3","Rare","https://images.pokemontcg.io/bw6/3_hires.png","bw6-3","EN","2026-03-02 05:07:10.609","cmm8prj3o002312pmgijsmmlm"
"cmm8pvx6809ze12pmwsk0jr4v","POKEMON","Yanma",,"Dragons Exalted","bw6","4","Common","https://images.pokemontcg.io/bw6/4_hires.png","bw6-4","EN","2026-03-02 05:07:10.64","cmm8prj3o002312pmgijsmmlm"
"cmm8pvx7209zg12pmzupghuji","POKEMON","Yanmega",,"Dragons Exalted","bw6","5","Rare","https://images.pokemontcg.io/bw6/5_hires.png","bw6-5","EN","2026-03-02 05:07:10.671","cmm8prj3o002312pmgijsmmlm"
"cmm8pvx7x09zi12pmgxbmbeap","POKEMON","Wurmple",,"Dragons Exalted","bw6","6","Common","https://images.pokemontcg.io/bw6/6_hires.png","bw6-6","EN","2026-03-02 05:07:10.702","cmm8prj3o002312pmgijsmmlm"
